epoch	train_loss	val_loss	threshold	train_accuracy	train_precision	train_recall	train_f1	train_roc_auc	train_pr_auc	val_accuracy	val_precision	val_recall	val_f1	val_roc_auc	val_pr_auc	monitor_metric	monitor_value	train_candidate_count	val_candidate_count	train_hard_example_count	val_hard_example_count	train_hard_positive_recall	train_hard_negative_rejection_rate	val_hard_positive_recall	val_hard_negative_rejection_rate	val_hard_subset_f1	blended_score
1	0.6081208580849218	0.541764372587204	0.5	0.9643313280888478	0.7416378316032295	0.9261316872427984	0.8236801171195901	0.9779824363161087	0.6758589265433224	0.9812583668005355	0.8387096774193549	0.9904761904761905	0.9082969432314411	0.9937234765890601	0.9016821093953573	blended_score	0.837937828891227	6496	270	1848	70	0.925	0.3153153153153153	1.0	0.5483870967741935	0.8478260869565217	0.837937828891227
2	0.3407396726748523	0.22614385485649108	0.61	0.9550393336418325	0.7495380825292548	0.7512345679012346	0.7503853663549481	0.9787858345480638	0.6402179277187428	0.9919678714859438	0.9660194174757282	0.9476190476190476	0.9567307692307693	0.9987878361585896	0.9847169808188995	blended_score	0.9472799130728079	6496	270	1848	70	0.7572916666666667	0.46396396396396394	0.9487179487179487	0.8709677419354839	0.925	0.9472799130728079
3	0.1457892510601703	0.11138666942715644	0.15000000000000002	0.9582785747339195	0.7500959692898272	0.8041152263374486	0.7761668321747766	0.980483960745269	0.6780448550897368	0.9959839357429718	0.9631336405529954	0.9952380952380953	0.9789227166276346	0.999456050268458	0.9917716837707953	blended_score	0.9394342289821718	6496	270	1848	70	0.8010416666666667	0.42117117117117114	1.0	0.7741935483870968	0.9176470588235294	0.9394342289821718
4	0.07635565461846543	0.08247825279831886	0.2	0.9561684405367885	0.7516155088852988	0.7658436213991769	0.7586628618018753	0.9826819532279604	0.7282468644812463	0.9968763944667559	0.9720930232558139	0.9952380952380953	0.9835294117647059	0.9995240439849007	0.9916833156300948	blended_score	0.9635835932989184	6496	270	1848	70	0.759375	0.46283783783783783	1.0	0.8709677419354839	0.9512195121951219	0.9635835932989184
5	0.04436974797178717	0.0712242355570197	0.060000000000000005	0.9566682091624248	0.7502483608185972	0.776954732510288	0.7633680380066714	0.9819564170202043	0.7159450028869266	0.9968763944667559	0.967741935483871	1.0	0.9836065573770492	0.9996107945886381	0.9945054135821552	blended_score	0.9569301261459163	6496	270	1848	70	0.7791666666666667	0.4583333333333333	1.0	0.8387096774193549	0.9397590361445783	0.9569301261459163
6	0.03274307248419991	0.0860258087515831	0.24000000000000002	0.9542804257288292	0.746900826446281	0.7438271604938271	0.7453608247422681	0.9829893333902509	0.7441575382729437	0.998215082552432	0.9904761904761905	0.9904761904761905	0.9904761904761905	0.9994208811047807	0.9756556674699198	blended_score	0.9733530611956712	6496	270	1848	70	0.7333333333333333	0.47072072072072074	0.9743589743589743	0.967741935483871	0.9743589743589743	0.9733530611956712
7	0.023034555002060884	0.07101992033421993	0.08	0.9552059231837112	0.7513391017717347	0.7504115226337449	0.750875025736051	0.9813484512343796	0.7016116106312742	0.998215082552432	0.9813084112149533	1.0	0.9905660377358491	0.9994935640430471	0.9814816149962317	blended_score	0.9665472591110191	6496	270	1848	70	0.7572916666666667	0.4583333333333333	1.0	0.9032258064516129	0.9629629629629629	0.9665472591110191
8	0.01371656158509865	0.07116528432816267	0.08	0.9548727440999537	0.751349107513491	0.7448559670781894	0.7480884480264517	0.9825820942245792	0.7337195293904268	0.998661311914324	0.9859154929577465	1.0	0.9929078014184397	0.9994935640430471	0.9763856000670235	blended_score	0.9720637677754472	6496	270	1848	70	0.7427083333333333	0.481981981981982	1.0	0.9354838709677419	0.975	0.9720637677754472
9	0.009874143566954516	0.055896197259426114	0.23	0.9542619157797316	0.7494257673835873	0.738477366255144	0.7439112861436419	0.9816478629323697	0.7085861458061703	0.998661311914324	0.9859154929577465	1.0	0.9929078014184397	0.9995943823122553	0.9921817001122794	blended_score	0.9880263339271074	6496	270	1848	70	0.7447916666666666	0.4797297297297297	1.0	0.967741935483871	0.9873417721518988	0.9880263339271074
10	0.007763868179537502	0.06608972568064927	0.12	0.9550578435909302	0.7531223980016652	0.7444444444444445	0.7487582781456954	0.9834206014097987	0.7521482903660475	0.998215082552432	0.9858490566037735	0.9952380952380953	0.990521327014218	0.9995287332067244	0.9884499926963891	blended_score	0.9861604802191624	6496	270	1848	70	0.7677083333333333	0.49211711711711714	1.0	0.967741935483871	0.9873417721518988	0.9861604802191624
