epoch	train_loss	val_loss	threshold	train_accuracy	train_precision	train_recall	train_f1	train_roc_auc	train_pr_auc	val_accuracy	val_precision	val_recall	val_f1	val_roc_auc	val_pr_auc	monitor_metric	monitor_value	train_candidate_count	val_candidate_count	train_hard_example_count	val_hard_example_count	train_hard_positive_recall	train_hard_negative_rejection_rate	val_hard_positive_recall	val_hard_negative_rejection_rate	val_hard_subset_f1	blended_score
1	0.5328643187588337	0.6128189206123352	0.32	0.9701989819527996	0.7513923267326733	0.9993827160493827	0.8578240904274108	0.9800786216230808	0.6675224548707043	0.9821508255243195	0.84	1.0	0.9130434782608695	0.9955944760966918	0.9533460134431453	blended_score	0.8718342970441533	6496	270	1848	70	0.9979166666666667	0.2927927927927928	1.0	0.5806451612903226	0.8571428571428571	0.8718342970441533
2	0.4295552402150397	0.5024023950099945	0.32	0.9672559000462748	0.7527391659852821	0.947119341563786	0.8388154897494305	0.9824987329555844	0.7184900270515211	0.9843819723337796	0.869198312236287	0.9809523809523809	0.9217002237136466	0.9972474267895243	0.9687406731979447	blended_score	0.9037251753086497	6496	270	1848	70	0.953125	0.3333333333333333	1.0	0.6774193548387096	0.8863636363636364	0.9037251753086497
3	0.38446324128730625	0.4730823993682861	0.29000000000000004	0.9649236464599722	0.7463852418148579	0.924074074074074	0.825779167049738	0.9814575300522845	0.7126802232202107	0.9861668897813476	0.8841201716738197	0.9809523809523809	0.9300225733634312	0.9983564277508148	0.9832083688953954	blended_score	0.8964842506180865	6496	270	1848	70	0.921875	0.3333333333333333	0.9743589743589743	0.6451612903225806	0.8636363636363636	0.8964842506180865
4	0.3485296269257863	0.397478187084198	0.32	0.9640166589541879	0.7533889468196038	0.8919753086419753	0.8168456755228943	0.9827671768743781	0.735163779646697	0.9897367246764837	0.9308755760368663	0.9619047619047619	0.9461358313817331	0.9987737684931186	0.9872823228961773	blended_score	0.9324335518533824	6496	270	1848	70	0.884375	0.3783783783783784	0.9487179487179487	0.8064516129032258	0.9024390243902439	0.9324335518533824
5	0.3066691786927335	0.39615740180015563	0.27	0.9630171217029153	0.7505252100840336	0.8820987654320988	0.8110102156640182	0.9826633629346715	0.733140586127242	0.9928603302097277	0.9532710280373832	0.9714285714285714	0.9622641509433962	0.9990457433588896	0.9895189115810133	blended_score	0.9335518461958003	6496	270	1848	70	0.8854166666666666	0.3795045045045045	0.9487179487179487	0.8064516129032258	0.9024390243902439	0.9335518461958003
6	0.2692733107536447	0.3750385880470276	0.28	0.9608884775566867	0.7467217531884318	0.8553497942386832	0.7973530257984079	0.9821366909696456	0.725955711737297	0.9915216421240518	0.9569377990430622	0.9523809523809523	0.954653937947494	0.9990645002461841	0.9905036383120143	blended_score	0.9292882128698202	6496	270	1848	70	0.8427083333333333	0.3738738738738739	0.8974358974358975	0.8387096774193549	0.8860759493670886	0.9292882128698202
7	0.24416323028066578	0.35493079721927645	0.25	0.9621286441462286	0.7515194851626743	0.8650205761316873	0.8042854409795294	0.983548906658899	0.7536059309268925	0.9937527889335118	0.9666666666666667	0.9666666666666667	0.9666666666666667	0.9991676631263042	0.9911152562360872	blended_score	0.9440687943711454	6496	270	1848	70	0.8625	0.3997747747747748	0.9230769230769231	0.8709677419354839	0.9113924050632911	0.9440687943711454
8	0.23227842210554608	0.3134539246559143	0.27	0.9609995372512725	0.7478840266522601	0.8545267489711934	0.7976567751848651	0.9821754346977234	0.7248507499662307	0.9933065595716198	0.9665071770334929	0.9619047619047619	0.964200477326969	0.9993294412792197	0.9931717119516564	blended_score	0.9386867658186736	6496	270	1848	70	0.8802083333333334	0.3997747747747748	0.8974358974358975	0.8709677419354839	0.8974358974358975	0.9386867658186736
9	0.2177813106453886	0.30809506177902224	0.15000000000000002	0.9632022211938918	0.7524613220815752	0.8806584362139918	0.8115282518012893	0.9831055206307474	0.745611122686481	0.9924141008478358	0.9251101321585903	1.0	0.9610983981693364	0.9992145553445407	0.9917203617717332	blended_score	0.9394085679826407	6496	270	1848	70	0.8770833333333333	0.38963963963963966	1.0	0.7741935483870968	0.9176470588235294	0.9394085679826407
10	0.19922484256619333	0.27296226024627684	0.25	0.9596668209162424	0.7489322191272052	0.829835390946502	0.7873108833577355	0.9826735829923509	0.7382539752422872	0.9937527889335118	0.9622641509433962	0.9714285714285714	0.966824644549763	0.999235656842747	0.9919726044089594	blended_score	0.9364329523285493	6496	270	1848	70	0.84375	0.3918918918918919	0.9230769230769231	0.8387096774193549	0.9	0.9364329523285493
11	0.1894974559545517	0.25659809112548826	0.21000000000000002	0.9597593706617307	0.7487958503149315	0.8316872427983539	0.7880678494833301	0.9828259484837109	0.7333246726678095	0.9924141008478358	0.9366515837104072	0.9857142857142858	0.9605568445475638	0.9992004876790697	0.9918741555367447	blended_score	0.934729468173666	6496	270	1848	70	0.8083333333333333	0.39414414414414417	0.9487179487179487	0.8064516129032258	0.9024390243902439	0.934729468173666
