epoch	train_loss	val_loss	threshold	train_accuracy	train_precision	train_recall	train_f1	train_roc_auc	train_pr_auc	val_accuracy	val_precision	val_recall	val_f1	val_roc_auc	val_pr_auc	monitor_metric	monitor_value	train_candidate_count	val_candidate_count
1	0.6689974419993057	0.4562311059174438	0.15000000000000002	0.5406571031929662	0.16376870198139912	1.0	0.28144544822793605	0.8052667259279347	0.1831781152886001	0.9897367246764837	0.9348837209302325	0.9571428571428572	0.9458823529411765	0.99802818222316	0.9852394341982713	pr_auc	0.9852394341982713	54025	2241
2	0.30284595146951593	0.3048398283879376	0.12	0.7004905136510875	0.10291125920729569	0.30185185185185187	0.15349202197227307	0.5588473055583805	0.0984938574858605	0.9915216421240518	0.9282511210762332	0.9857142857142858	0.9561200923787528	0.9981735480996928	0.9782298002610562	pr_auc	0.9782298002610562	54025	2241
3	0.20026219016348823	0.19643000091633034	0.11	0.7529847292919944	0.09436848647098194	0.20308641975308642	0.1288595861348652	0.5081627290985801	0.09218387733929302	0.9906291834002677	0.9126637554585153	0.9952380952380953	0.9521640091116174	0.9982602987034301	0.9792268967709279	pr_auc	0.9792268967709279	54025	2241
4	0.16245599444294292	0.21287625445984304	0.14	0.7840999537251273	0.09002169197396963	0.1537037037037037	0.11354309165526676	0.5135020563576334	0.09176318826117962	0.9928603302097277	0.9409090909090909	0.9857142857142858	0.9627906976744186	0.9986330918384095	0.9810909499224413	pr_auc	0.9810909499224413	54025	2241
5	0.13841114822202005	0.23596906286871266	0.05	0.7565386395187413	0.0926417133313685	0.1940329218106996	0.12540727441984176	0.535733657428856	0.09541417030134887	0.9915216421240518	0.9170305676855895	1.0	0.9567198177676538	0.9986917071112049	0.9844585055184704	pr_auc	0.9844585055184704	54025	2241
