epoch	train_loss	val_loss	threshold	train_accuracy	train_precision	train_recall	train_f1	train_roc_auc	train_pr_auc	val_accuracy	val_precision	val_recall	val_f1	val_roc_auc	val_pr_auc	monitor_metric	monitor_value	train_candidate_count	val_candidate_count	train_hard_example_count	val_hard_example_count	train_hard_positive_recall	train_hard_negative_rejection_rate	val_hard_positive_recall	val_hard_negative_rejection_rate	val_hard_subset_f1	blended_score
1	0.5692376953129675	0.6123215794563294	0.52	0.9557427117075428	0.7154826322220282	0.8434156378600823	0.774199641137029	0.9768769855768286	0.6784599856785982	0.9750111557340473	0.7894736842105263	1.0	0.8823529411764706	0.99151954233195	0.8754410520944466	blended_score	0.8086882679827071	6496	270	1848	70	0.8572916666666667	0.28378378378378377	1.0	0.4838709677419355	0.8297872340425532	0.8086882679827071
2	0.3598496913909912	0.3400378555059433	0.33	0.970846830171217	0.7659057795046139	0.9734567901234568	0.8572981788529491	0.9793037428764063	0.6489323488176368	0.9870593485051317	0.8818565400843882	0.9952380952380953	0.9351230425055929	0.9974537525497644	0.9695563883900192	blended_score	0.9121975490337193	6496	270	1848	70	0.9677083333333333	0.356981981981982	1.0	0.7096774193548387	0.896551724137931	0.9121975490337193
3	0.19795679848860293	0.18301707357168198	0.3	0.9605182785747339	0.7506894649751793	0.8401234567901235	0.7928925138362948	0.9799833390460191	0.6660588390758804	0.9924141008478358	0.9327354260089686	0.9904761904761905	0.9607390300230947	0.9988792759841505	0.9856143241639196	blended_score	0.9315995524872533	6496	270	1848	70	0.8114583333333333	0.40202702702702703	0.9487179487179487	0.8064516129032258	0.9024390243902439	0.9315995524872533
4	0.11166432404927179	0.1081262469291687	0.5700000000000001	0.9560573808422027	0.7492980344965905	0.7687242798353909	0.7588868576071501	0.9819329092134947	0.7129906310660536	0.9959839357429718	0.976303317535545	0.9809523809523809	0.9786223277909739	0.9995568685376662	0.9952811692690979	blended_score	0.9589722637081636	6496	270	1848	70	0.7604166666666666	0.46283783783783783	0.9743589743589743	0.8709677419354839	0.9382716049382716	0.9589722637081636
5	0.06713091373881873	0.10763780772686005	0.2	0.957482646922721	0.7488832783064673	0.7934156378600823	0.7705065441103007	0.9827971904467153	0.7396756085677132	0.9955377063810799	0.9545454545454546	1.0	0.9767441860465116	0.999390401162927	0.9904520007454106	blended_score	0.9549034197275441	6496	270	1848	70	0.78125	0.4391891891891892	1.0	0.8387096774193549	0.9397590361445783	0.9549034197275441
6	0.04193075076110807	0.09683559797704219	0.62	0.9552799629801018	0.7472683124241198	0.7598765432098765	0.7535196898592124	0.982120519674448	0.7249712821220831	0.9959839357429718	0.9902439024390244	0.9666666666666667	0.9783132530120482	0.9995873484795199	0.9955048393406992	blended_score	0.9768673907208045	6496	270	1848	70	0.7395833333333334	0.45157657657657657	0.9487179487179487	0.967741935483871	0.961038961038961	0.9768673907208045
7	0.03032024181904454	0.07306106053292752	0.21000000000000002	0.9567422489588153	0.7515453639082752	0.775514403292181	0.7633417721518987	0.9821687322315591	0.7155787973805554	0.9964301651048639	0.963302752293578	1.0	0.9813084112149533	0.9997749173524654	0.9976933384284967	blended_score	0.9665886046981194	6496	270	1848	70	0.78125	0.44144144144144143	1.0	0.8709677419354839	0.9512195121951219	0.9665886046981194
8	0.025222702422087975	0.06343903541564941	0.06999999999999999	0.9571124479407681	0.7488745351340771	0.7872427983539094	0.7675794964389607	0.9825512833873005	0.7288279289428774	0.9964301651048639	0.963302752293578	1.0	0.9813084112149533	0.9998733910107618	0.9987837401428886	blended_score	0.9671338055553154	6496	270	1848	70	0.7854166666666667	0.44144144144144143	1.0	0.8709677419354839	0.9512195121951219	0.9671338055553154
9	0.016652538203725628	0.08025092161260546	0.3	0.9555205923183712	0.7483323226197696	0.7617283950617284	0.7549709391251147	0.9827220529342069	0.7381951784825769	0.9964301651048639	0.9719626168224299	0.9904761904761905	0.9811320754716981	0.9997327143560526	0.9972760979861874	blended_score	0.9760987603247728	6496	270	1848	70	0.7760416666666666	0.4594594594594595	0.9743589743589743	0.9354838709677419	0.9620253164556962	0.9760987603247728
10	0.009862737513293385	0.11206489028409124	0.41000000000000003	0.95670522906062	0.7537749144352728	0.7703703703703704	0.7619822936806757	0.9827775287632683	0.7318573691923955	0.9955377063810799	0.9672897196261683	0.9857142857142858	0.9764150943396226	0.9997045790251108	0.997039798874422	blended_score	0.9679160946398578	6496	270	1848	70	0.7822916666666667	0.47635135135135137	0.9743589743589743	0.9032258064516129	0.95	0.9679160946398578
