epoch	train_loss	val_loss	threshold	train_accuracy	train_precision	train_recall	train_f1	train_roc_auc	train_pr_auc	val_accuracy	val_precision	val_recall	val_f1	val_roc_auc	val_pr_auc	monitor_metric	monitor_value
1	0.2199033396390195	0.050530566523472466	0.92	0.9705691809347524	0.9101856497742097	0.7465020576131687	0.8202577436129324	0.9918594645811386	0.9269555718034406	0.9924141008478358	0.9406392694063926	0.9809523809523809	0.9603729603729604	0.9986752948348222	0.9858899941370347	pr_auc	0.9858899941370347
2	0.0718651812706837	0.03848753747944203	0.81	0.9897269782508098	0.9118040941266501	0.9806584362139917	0.9449786854367007	0.9979696612440094	0.9783867127473518	0.9946452476572959	0.9669811320754716	0.9761904761904762	0.9715639810426541	0.9995545239267544	0.9955019781595229	pr_auc	0.9955019781595229
3	0.05492275982348458	0.03141928055427141	0.8400000000000001	0.9919111522443314	0.9364515492401816	0.9763374485596708	0.9559786441019442	0.9990709770868985	0.9902628097932801	0.9955377063810799	0.9629629629629629	0.9904761904761905	0.9765258215962441	0.9993904011629271	0.99356528523489	pr_auc	0.99356528523489
4	0.04480524371149426	0.03180673806410697	0.68	0.9923924109208699	0.9291915878834651	0.9909465020576131	0.9590759733147466	0.9994124052750899	0.993123428133337	0.9959839357429718	0.9631336405529954	0.9952380952380953	0.9789227166276346	0.9995099763194298	0.9948970306051746	pr_auc	0.9948970306051746
5	0.036530700095821746	0.024982332872847717	0.5800000000000001	0.9929847292919944	0.9324454738467477	0.9940329218106996	0.96225475550244	0.9995688324232794	0.9953188382330599	0.9964301651048639	0.9675925925925926	0.9952380952380953	0.9812206572769953	0.9997655389088181	0.9976578887724412	pr_auc	0.9976578887724412
6	0.03247593372499504	0.021634393371641636	0.13	0.9895418787598335	0.8961446227633278	0.9995884773662551	0.9450442563952923	0.9996339612265576	0.9957519148223724	0.9964301651048639	0.963302752293578	1.0	0.9813084112149533	0.9997186466905817	0.9971963635275667	pr_auc	0.9971963635275667
7	0.024237936912824335	0.02560707988838355	0.08	0.9897639981490051	0.8978385368557177	1.0	0.9461695707193615	0.9997776635240617	0.9975482510740296	0.9959839357429718	0.958904109589041	1.0	0.9790209790209791	0.9996225176431971	0.9962785943583021	pr_auc	0.9962785943583021
8	0.023883592741189872	0.023823728681438498	0.39	0.9941508560851458	0.9408226620100892	0.9977366255144033	0.9684441781505891	0.9998112177060615	0.997859545915921	0.9964301651048639	0.963302752293578	1.0	0.9813084112149533	0.9994677733230171	0.9943417843386273	pr_auc	0.9943417843386273
9	0.02108385877297315	0.026602752248032227	0.2	0.9926145303100417	0.924452901998097	0.9995884773662551	0.960553633217993	0.9998229464987095	0.9976421864210085	0.9959839357429718	0.958904109589041	1.0	0.9790209790209791	0.9995967269231671	0.9958189477618016	pr_auc	0.9958189477618016
