epoch	train_loss	val_loss	threshold	train_accuracy	train_precision	train_recall	train_f1	train_roc_auc	train_pr_auc	val_accuracy	val_precision	val_recall	val_f1	val_roc_auc	val_pr_auc	monitor_metric	monitor_value	train_candidate_count	val_candidate_count	train_hard_example_count	val_hard_example_count	train_hard_positive_recall	train_hard_negative_rejection_rate	val_hard_positive_recall	val_hard_negative_rejection_rate	val_hard_subset_f1	blended_score
1	0.5982039731507208	0.5607271909713745	0.5	0.963442850532161	0.7362043556574422	0.9251028806584363	0.819914288319504	0.9764164301028828	0.6585041536335967	0.9794734493529674	0.828	0.9857142857142858	0.9	0.9929450657663361	0.903961226731093	blended_score	0.8471419036881271	6496	270	1848	70	0.9291666666666667	0.29504504504504503	1.0	0.5806451612903226	0.8571428571428571	0.8471419036881271
2	0.32496168654338986	0.2471242368221283	0.56	0.9594632114761684	0.7571263482280431	0.8088477366255145	0.782132908873856	0.9788980668522348	0.6417180345879816	0.9910754127621597	0.9611650485436893	0.9428571428571428	0.9519230769230769	0.9989144451478278	0.9887654659336731	blended_score	0.9559211945052981	6496	270	1848	70	0.80625	0.4369369369369369	0.8461538461538461	1.0	0.9166666666666666	0.9559211945052981
3	0.13973140745770699	0.17821473777294158	0.39	0.9556686719111522	0.748437814956662	0.7639917695473251	0.7561348131554831	0.9802930440412502	0.6707049210480531	0.9941990182954038	0.9624413145539906	0.9761904761904762	0.9692671394799054	0.9994537056575462	0.9946637274644335	blended_score	0.961972062243383	6496	270	1848	70	0.7489583333333333	0.4346846846846847	0.9230769230769231	0.9354838709677419	0.935064935064935	0.961972062243383
4	0.07169710234830193	0.1548995703458786	0.42000000000000004	0.9551874132346136	0.75139146567718	0.75	0.7506950880444856	0.9821756899899097	0.7142763147077826	0.9946452476572959	0.9714285714285714	0.9714285714285714	0.9714285714285714	0.9996928559705517	0.9971358464638966	blended_score	0.9487333492038259	6496	270	1848	70	0.7416666666666667	0.46846846846846846	0.8974358974358975	0.9032258064516129	0.9090909090909091	0.9487333492038259
5	0.04622316260036884	0.07529270648956299	0.27	0.9550578435909302	0.748467511238251	0.7537037037037037	0.7510764814435104	0.9825582055721496	0.7230913742016425	0.9968763944667559	0.981042654028436	0.9857142857142858	0.9833729216152018	0.9999179386180864	0.9992236656384809	blended_score	0.9770725441509195	6496	270	1848	70	0.7489583333333333	0.47072072072072074	0.9743589743589743	0.9354838709677419	0.9620253164556962	0.9770725441509195
6	0.03112050362260026	0.07049384191632271	0.06999999999999999	0.956094400740398	0.7482043096568236	0.7716049382716049	0.7597244732576985	0.9818547186575481	0.7108362479633612	0.9973226238286479	0.9722222222222222	1.0	0.9859154929577465	0.9999132493962627	0.9991609169148447	blended_score	0.9753869100703256	6496	270	1848	70	0.7604166666666666	0.4572072072072072	1.0	0.9032258064516129	0.9629629629629629	0.9753869100703256
7	0.016193849233198252	0.06111229062080383	0.060000000000000005	0.9559463211476168	0.7531645569620253	0.7590534979423869	0.7560975609756098	0.9831489328577366	0.741866986556617	0.9973226238286479	0.9722222222222222	1.0	0.9859154929577465	0.9999343508944691	0.9993675774952123	blended_score	0.9835547564895417	6496	270	1848	70	0.7614583333333333	0.4572072072072072	1.0	0.9354838709677419	0.975	0.9835547564895417
8	0.010963968530881638	0.05886733531951904	0.37	0.9546136048125867	0.7518828451882845	0.7395061728395061	0.745643153526971	0.9827971088369181	0.7337570721591016	0.9973226238286479	0.9857142857142858	0.9857142857142858	0.9857142857142858	0.9998898032871445	0.9989402977990649	blended_score	0.9705206038209551	6496	270	1848	70	0.7385416666666667	0.48873873873873874	0.9487179487179487	0.9354838709677419	0.9487179487179487	0.9705206038209551
9	0.008257018052972853	0.062145217508077624	0.31	0.9543174456270245	0.7485453034081463	0.7411522633744856	0.7448304383788255	0.982514544330651	0.7324984738841661	0.9968763944667559	0.981042654028436	0.9857142857142858	0.9833729216152018	0.9998874586762327	0.9989169933385249	blended_score	0.9705089515906851	6496	270	1848	70	0.7489583333333333	0.4752252252252252	0.9487179487179487	0.9354838709677419	0.9487179487179487	0.9705089515906851
10	0.004613166318877655	0.058798336610198024	0.19	0.9553354928273947	0.7535751295336788	0.7481481481481481	0.7508518327310274	0.9833094216627556	0.7485286592225815	0.9968763944667559	0.9720930232558139	0.9952380952380953	0.9835294117647059	0.9998991817307918	0.9990252396756588	blended_score	0.983383587579765	6496	270	1848	70	0.7677083333333333	0.48873873873873874	1.0	0.9354838709677419	0.975	0.983383587579765
11	0.004456304633754817	0.0696308571845293	0.62	0.9535770476631189	0.7440846824408468	0.7376543209876543	0.7408555486670799	0.9826007870532543	0.739252624770203	0.9973226238286479	0.9903846153846154	0.9809523809523809	0.9856459330143541	0.9999062155635273	0.999105118111117	blended_score	0.9706030139769812	6496	270	1848	70	0.734375	0.45495495495495497	0.9487179487179487	0.9354838709677419	0.9487179487179487	0.9706030139769812
