epoch	train_loss	val_loss	threshold	train_accuracy	train_precision	train_recall	train_f1	train_roc_auc	train_pr_auc	val_accuracy	val_precision	val_recall	val_f1	val_roc_auc	val_pr_auc	monitor_metric	monitor_value	train_candidate_count	val_candidate_count	train_hard_example_count	val_hard_example_count	train_hard_positive_recall	train_hard_negative_rejection_rate	val_hard_positive_recall	val_hard_negative_rejection_rate	val_hard_subset_f1	blended_score
1	0.595166937101121	0.5187231481075287	0.54	0.9505969458583989	0.7114456668596796	0.7584362139917695	0.7341898217309033	0.9770281457542608	0.6416631254239323	0.9812583668005355	0.8529411764705882	0.9666666666666667	0.90625	0.9949754988159716	0.9309516715150096	blended_score	0.8478166132595726	6496	270	1848	70	0.775	0.34121621621621623	0.9487179487179487	0.5806451612903226	0.8314606741573034	0.8478166132595726
2	0.3125443757310802	0.1879475861787796	0.27	0.9682924571957428	0.767647559108692	0.9286008230452675	0.8404879411490828	0.9787882765643029	0.6391487301659011	0.9946452476572959	0.9541284403669725	0.9904761904761905	0.9719626168224299	0.999209866122717	0.9904834977796374	blended_score	0.916250847318272	6496	270	1848	70	0.9197916666666667	0.3975225225225225	0.9743589743589743	0.7096774193548387	0.8837209302325582	0.916250847318272
3	0.1294104971502926	0.08386641293764115	0.38	0.9545950948634891	0.7444647572618323	0.7541152263374485	0.7492589185321477	0.9806891445158845	0.6820974085030674	0.9973226238286479	0.9811320754716981	0.9904761904761905	0.985781990521327	0.9997608496869945	0.9972523021986878	blended_score	0.9744326027122472	6496	270	1848	70	0.734375	0.4380630630630631	1.0	0.9032258064516129	0.9629629629629629	0.9744326027122472
4	0.07076738858778103	0.0616181280463934	0.15000000000000002	0.9570754280425728	0.7524339360222532	0.7792181069958848	0.7655918326089154	0.9814059694009296	0.6993812987273015	0.998215082552432	0.9813084112149533	1.0	0.9905660377358491	0.9997561604651708	0.9969420972869232	blended_score	0.9742775002563648	6496	270	1848	70	0.771875	0.4583333333333333	1.0	0.9032258064516129	0.9629629629629629	0.9742775002563648
5	0.04405200346281715	0.06345176454633475	0.31	0.955113373438223	0.7497435897435898	0.7520576131687243	0.7508988186954288	0.9825532190042852	0.7302518737778481	0.998661311914324	0.990521327014218	0.9952380952380953	0.9928741092636579	0.9995943823122553	0.9925297751930111	blended_score	0.9882003714674733	6496	270	1848	70	0.7427083333333333	0.47184684684684686	1.0	0.967741935483871	0.9873417721518988	0.9882003714674733
6	0.027328477615454032	0.04738997668027878	0.22	0.9545950948634891	0.7467705556694689	0.7493827160493827	0.7480743555509911	0.9829656560862702	0.7447078207441076	0.998661311914324	0.9859154929577465	1.0	0.9929078014184397	0.9997092682469345	0.9958931055607474	blended_score	0.9818175205223092	6496	270	1848	70	0.7395833333333334	0.46621621621621623	1.0	0.9354838709677419	0.975	0.9818175205223092
7	0.019444329079751875	0.048993381951004264	0.13	0.9554835724201759	0.752832131822863	0.7520576131687243	0.7524446731857951	0.9825351413879273	0.7286144863336996	0.998661311914324	0.9859154929577465	1.0	0.9929078014184397	0.9996553421959626	0.9945442388040118	blended_score	0.9811430871439414	6496	270	1848	70	0.7604166666666666	0.46283783783783783	1.0	0.9354838709677419	0.975	0.9811430871439414
8	0.01197707041066286	0.0434288882650435	0.42000000000000004	0.9546876446089774	0.751669449081803	0.7411522633744856	0.7463738085370908	0.9828584145350815	0.7386006585333759	0.9991075412762159	0.9905660377358491	1.0	0.995260663507109	0.9999085601744391	0.9990412895466476	blended_score	0.9914561286442916	6496	270	1848	70	0.7447916666666666	0.48761261261261263	1.0	0.967741935483871	0.9873417721518988	0.9914561286442916
9	0.008216174718850822	0.043144184583798054	0.39	0.9542619157797316	0.7477701721634515	0.7417695473251029	0.7447577729573391	0.9828578307111477	0.7445831308255084	0.998661311914324	0.990521327014218	0.9952380952380953	0.9928741092636579	0.99992262783991	0.9992106412633425	blended_score	0.991540804502639	6496	270	1848	70	0.7489583333333333	0.47184684684684686	1.0	0.967741935483871	0.9873417721518988	0.991540804502639
10	0.006218781351230527	0.05543116326443851	0.32	0.9553354928273947	0.7533650859391179	0.748559670781893	0.7509546908865724	0.9835914483813847	0.7575964011163744	0.998215082552432	0.9858490566037735	0.9952380952380953	0.990521327014218	0.9998171203488782	0.9978986534507799	blended_score	0.9908848105963577	6496	270	1848	70	0.7697916666666667	0.48986486486486486	1.0	0.967741935483871	0.9873417721518988	0.9908848105963577
