epoch	train_loss	val_loss	threshold	train_accuracy	train_precision	train_recall	train_f1	train_roc_auc	train_pr_auc	val_accuracy	val_precision	val_recall	val_f1	val_roc_auc	val_pr_auc	monitor_metric	monitor_value	train_candidate_count	val_candidate_count	train_hard_example_count	val_hard_example_count	train_hard_positive_recall	train_hard_negative_rejection_rate	val_hard_positive_recall	val_hard_negative_rejection_rate	val_hard_subset_f1	blended_score
1	0.5519119524488262	0.6758232831954956	0.01	0.9696066635816751	0.7476908866995073	0.9993827160493827	0.8554068333920395	0.9769236810287353	0.6920681430666922	0.9732262382864793	0.7777777777777778	1.0	0.875	0.9873555133525591	0.8192433703184521	blended_score	0.7725249109656777	6496	270	1848	70	0.9979166666666667	0.28153153153153154	1.0	0.45161290322580644	0.8210526315789474	0.7725249109656777
2	0.38028795666554394	0.4288014769554138	0.51	0.9696066635816751	0.7602717567130378	0.9670781893004116	0.8512950552436153	0.9785051617150446	0.6427725494141048	0.9892904953145917	0.911504424778761	0.9809523809523809	0.944954128440367	0.9971770884621698	0.9601356585938117	blended_score	0.8849478954672946	6496	270	1848	70	0.9677083333333333	0.3524774774774775	0.9743589743589743	0.6451612903225806	0.8636363636363636	0.8849478954672946
3	0.2252321976657007	0.2266460582613945	0.38	0.9648681166126793	0.7586447782046805	0.8938271604938272	0.8207065936142074	0.9797201202468047	0.6621125356927897	0.9941990182954038	0.9497716894977168	0.9904761904761905	0.9696969696969697	0.999313029002837	0.9927870758186468	blended_score	0.9496607008539057	6496	270	1848	70	0.8885416666666667	0.38063063063063063	0.9743589743589743	0.8387096774193549	0.926829268292683	0.9496607008539057
4	0.1102537673478033	0.11821293011307717	0.54	0.9575381767700138	0.7511746280344558	0.7895061728395062	0.7698635634028892	0.9825311215822758	0.7320158354634577	0.9964301651048639	0.9764150943396226	0.9857142857142858	0.981042654028436	0.9996084499777262	0.9952461191227726	blended_score	0.9734295111742896	6496	270	1848	70	0.7822916666666667	0.4527027027027027	1.0	0.9032258064516129	0.9629629629629629	0.9734295111742896
5	0.06460513309666924	0.058484803140163424	0.31	0.9573900971772328	0.749414976599064	0.7907407407407407	0.7695234281137365	0.9817469560591925	0.7118909644320265	0.99776885319054	0.9812206572769953	0.9952380952380953	0.9881796690307328	0.9999531077817636	0.9995518834924264	blended_score	0.9836469094881487	6496	270	1848	70	0.7770833333333333	0.44481981981981983	1.0	0.9354838709677419	0.975	0.9836469094881487
6	0.04443892288733931	0.06794321984052658	0.11	0.9585747339194817	0.7501908396946565	0.8088477366255145	0.7784158415841584	0.9825105852092078	0.7339031931650306	0.998215082552432	0.9813084112149533	1.0	0.9905660377358491	0.9999413847272045	0.9994343835054484	blended_score	0.991652675623692	6496	270	1848	70	0.8052083333333333	0.42567567567567566	1.0	0.967741935483871	0.9873417721518988	0.991652675623692
7	0.029795739128637838	0.0888234255835414	0.21000000000000002	0.95701989819528	0.7515860428231562	0.7800411522633744	0.7655492730210016	0.9822908707095742	0.7204907469770813	0.99776885319054	0.9812206572769953	0.9952380952380953	0.9881796690307328	0.9998288434034373	0.9981727567199836	blended_score	0.9910218622309596	6496	270	1848	70	0.784375	0.4380630630630631	1.0	0.967741935483871	0.9873417721518988	0.9910218622309596
8	0.024118789846041037	0.060520080663263795	0.05	0.9579824155483573	0.7489427143406382	0.8016460905349794	0.7743987278871	0.9826903255561289	0.7379403913376471	0.99776885319054	0.9767441860465116	1.0	0.9882352941176471	0.99994841855994	0.9995056232120303	blended_score	0.9916882954769829	6496	270	1848	70	0.8083333333333333	0.43018018018018017	1.0	0.967741935483871	0.9873417721518988	0.9916882954769829
9	0.019785684309717194	0.03507468085736036	0.15000000000000002	0.9562609902822767	0.7495502698380971	0.7716049382716049	0.7604177228023927	0.9819295799522813	0.7197036609307863	0.998661311914324	0.9859154929577465	1.0	0.9929078014184397	0.9999577970035873	0.9995861112929662	blended_score	0.9917285395174509	6496	270	1848	70	0.7864583333333334	0.4583333333333333	1.0	0.967741935483871	0.9873417721518988	0.9917285395174509
10	0.013244030431059062	0.030288851354271173	0.16	0.9574456270245257	0.7529132925143196	0.7843621399176954	0.7683160334576237	0.9827122011668944	0.7351767367919511	0.9991075412762159	0.9905660377358491	1.0	0.995260663507109	0.9999507631708519	0.9995064490154542	blended_score	0.9916887083786948	6496	270	1848	70	0.8010416666666667	0.4617117117117117	1.0	0.967741935483871	0.9873417721518988	0.9916887083786948
11	0.010215297188408965	0.029739970341324806	0.32	0.9557242017584452	0.7453280318091451	0.7713991769547325	0.7581395348837209	0.9829473608437868	0.7462423008299656	0.998661311914324	0.990521327014218	0.9952380952380953	0.9928741092636579	0.9999812431127055	0.999820177890125	blended_score	0.9918455728160303	6496	270	1848	70	0.7739583333333333	0.4391891891891892	1.0	0.967741935483871	0.9873417721518988	0.9918455728160303
12	0.007044701031226592	0.03592244973406196	0.04	0.9583341045812124	0.7530552861299709	0.7987654320987654	0.7752371442835746	0.9828883402199446	0.7395114662676598	0.998661311914324	0.9859154929577465	1.0	0.9929078014184397	0.9999765538908818	0.9997738700694443	blended_score	0.9918224189056899	6496	270	1848	70	0.7875	0.44594594594594594	1.0	0.967741935483871	0.9873417721518988	0.9918224189056899
13	0.005078460589763434	0.03884660098701716	0.05	0.9565201295696437	0.7505487926561565	0.7738683127572017	0.7620301894438254	0.9825415697288753	0.7331709359642937	0.998661311914324	0.9859154929577465	1.0	0.9929078014184397	0.9999718646690582	0.9997285051201944	blended_score	0.9917997364310649	6496	270	1848	70	0.7760416666666666	0.44707207207207206	1.0	0.967741935483871	0.9873417721518988	0.9917997364310649
14	0.005543126399382292	0.03456807138863951	0.44	0.9555946321147617	0.7447781977322459	0.7703703703703704	0.7573581470617983	0.982233034474071	0.7282158629899739	0.9991075412762159	0.9952380952380953	0.9952380952380953	0.9952380952380953	0.9999765538908818	0.9997732894741106	blended_score	0.9918221286080231	6496	270	1848	70	0.7572916666666667	0.44144144144144143	1.0	0.967741935483871	0.9873417721518988	0.9918221286080231
15	0.004329587676443671	0.044094378547742966	0.59	0.9557427117075428	0.7465548232474536	0.7691358024691358	0.7576771055031924	0.9821128630014241	0.7256757666970384	0.998661311914324	0.9952153110047847	0.9904761904761905	0.9928400954653938	0.9999413847272045	0.999417600694618	blended_score	0.9916442842182768	6496	270	1848	70	0.771875	0.4403153153153153	1.0	0.967741935483871	0.9873417721518988	0.9916442842182768
