epoch	train_loss	val_loss	threshold	train_accuracy	train_precision	train_recall	train_f1	train_roc_auc	train_pr_auc	val_accuracy	val_precision	val_recall	val_f1	val_roc_auc	val_pr_auc	monitor_metric	monitor_value	train_candidate_count	val_candidate_count	train_hard_example_count	val_hard_example_count	train_hard_positive_recall	train_hard_negative_rejection_rate	val_hard_positive_recall	val_hard_negative_rejection_rate	val_hard_subset_f1	blended_score
1	0.6240598576910356	0.5287815451622009	0.55	0.9472466450717261	0.7043513623424156	0.7127572016460906	0.7085293516056453	0.9785331120243037	0.6905783364045219	0.9817045961624274	0.8565400843881856	0.9666666666666667	0.9082774049217002	0.9949379850413824	0.9359885471695445	blended_score	0.8728743397551609	6496	270	1848	70	0.728125	0.35923423423423423	0.9743589743589743	0.6451612903225806	0.8636363636363636	0.8728743397551609
2	0.3420671798727092	0.20122380405664445	0.46	0.9623877834335955	0.7642990654205607	0.841358024691358	0.800979431929481	0.9797344207943436	0.6539788307766288	0.9941990182954038	0.966824644549763	0.9714285714285714	0.9691211401425178	0.9992309676209233	0.9909787582347865	blended_score	0.944000545370495	6496	270	1848	70	0.8104166666666667	0.44481981981981983	0.9230769230769231	0.8709677419354839	0.9113924050632911	0.944000545370495
3	0.12714890996907272	0.139015232026577	0.56	0.9517815826006478	0.741797126313532	0.7117283950617284	0.7264517483986139	0.9803496917032968	0.6733437231813515	0.9955377063810799	0.9761904761904762	0.9761904761904762	0.9761904761904762	0.9996787883050808	0.9969015786160051	blended_score	0.9533722119713608	6496	270	1848	70	0.6989583333333333	0.4605855855855856	0.9487179487179487	0.8709677419354839	0.925	0.9533722119713608
4	0.07000140780035187	0.09138851501047611	0.31	0.9546876446089774	0.7520903010033445	0.7403292181069959	0.7461634176690171	0.9820808008139217	0.7062838677316161	0.9964301651048639	0.9809523809523809	0.9809523809523809	0.9809523809523809	0.9998429110689082	0.9985160027436202	blended_score	0.9767187127034892	6496	270	1848	70	0.7416666666666667	0.481981981981982	0.9743589743589743	0.9354838709677419	0.9620253164556962	0.9767187127034892
5	0.03798502973079974	0.06828860230743886	0.05	0.957223507635354	0.7521266073194857	0.7823045267489712	0.7669188098840142	0.9822900002050706	0.7192485410856821	0.99776885319054	0.9812206572769953	0.9952380952380953	0.9881796690307328	0.9999109047853508	0.9991817594384352	blended_score	0.9689870749218644	6496	270	1848	70	0.7708333333333334	0.4572072072072072	0.9743589743589743	0.9032258064516129	0.95	0.9689870749218644
6	0.02433075180377665	0.09286863058805465	0.28	0.9537436372049977	0.7483694508731328	0.7318930041152263	0.7400395298033913	0.9823940296783443	0.7292644779191839	0.9964301651048639	0.9719626168224299	0.9904761904761905	0.9811320754716981	0.9998687017889382	0.9987361947148432	blended_score	0.9751745489703249	6496	270	1848	70	0.71875	0.4831081081081081	1.0	0.9032258064516129	0.9629629629629629	0.9751745489703249
7	0.015563200421941778	0.10111697511747479	0.13	0.9539287366959741	0.7505812724582541	0.7306584362139917	0.7404858721718277	0.9823734075103614	0.7188125774636132	0.9968763944667559	0.9720930232558139	0.9952380952380953	0.9835294117647059	0.9999062155635273	0.999111745257879	blended_score	0.9753623242418428	6496	270	1848	70	0.7322916666666667	0.46396396396396394	1.0	0.9032258064516129	0.9629629629629629	0.9753623242418428
8	0.009797767466664607	0.07422127332538367	0.67	0.9534844979176307	0.7506942960905789	0.723045267489712	0.7366104181951577	0.9827943822326682	0.7391584685654462	0.9973226238286479	0.9903846153846154	0.9809523809523809	0.9856459330143541	0.9999015263417037	0.999073370499838	blended_score	0.9850619127106304	6496	270	1848	70	0.7239583333333334	0.4966216216216216	0.9743589743589743	0.967741935483871	0.9743589743589743	0.9850619127106304
9	0.00650485227564715	0.07731366576626897	0.9500000000000001	0.9526700601573346	0.7482215994826471	0.7141975308641976	0.7308137698705127	0.9825756219398941	0.7341836422985498	0.99776885319054	1.0	0.9761904761904762	0.9879518072289156	0.9999015263417036	0.9990856008360255	blended_score	0.9867222875974999	6496	270	1848	70	0.7239583333333334	0.49436936936936937	0.9487179487179487	1.0	0.9736842105263158	0.9867222875974999
10	0.005576930126385288	0.07246961765922606	0.25	0.9540953262378529	0.7524395417904115	0.7298353909465021	0.7409651138500104	0.9832672566008723	0.7432293402634672	0.9973226238286479	0.9903846153846154	0.9809523809523809	0.9856459330143541	0.9999085601744391	0.9991357445940064	blended_score	0.9850930997577145	6496	270	1848	70	0.7510416666666667	0.5022522522522522	0.9743589743589743	0.967741935483871	0.9743589743589743	0.9850930997577145
11	0.0035768890646103698	0.07805147934705019	0.2	0.9530032392410921	0.7446763651697238	0.7267489711934156	0.7356034572529417	0.9831448147018165	0.7504010391912387	0.9973226238286479	0.9903846153846154	0.9809523809523809	0.9856459330143541	0.9998898032871445	0.9989607778907755	blended_score	0.9850056164060991	6496	270	1848	70	0.721875	0.46734234234234234	0.9743589743589743	0.967741935483871	0.9743589743589743	0.9850056164060991
12	0.004495783541785261	0.08625722280703485	0.5	0.9541693660342434	0.7524354087251165	0.7310699588477366	0.7415988311417241	0.9840244113736435	0.7689252031223844	0.9973226238286479	0.9903846153846154	0.9809523809523809	0.9856459330143541	0.9999015263417036	0.9990585925009816	blended_score	0.9850545237112022	6496	270	1848	70	0.7260416666666667	0.49099099099099097	0.9743589743589743	0.967741935483871	0.9743589743589743	0.9850545237112022
13	0.0039524262874871124	0.06596102069597691	0.06999999999999999	0.9530772790374826	0.7499462481186842	0.7176954732510288	0.7334665124592576	0.9829796301946204	0.7444903997065999	0.99776885319054	0.985781990521327	0.9904761904761905	0.9881235154394299	0.99992262783991	0.9992650277914148	blended_score	0.9915679977666751	6496	270	1848	70	0.721875	0.48423423423423423	1.0	0.967741935483871	0.9873417721518988	0.9915679977666751
14	0.002203218210328772	0.1051418918883428	0.5700000000000001	0.9528921795465063	0.7450772813889477	0.7240740740740741	0.7344255452363561	0.9825423690863762	0.7350486425244918	0.9973226238286479	0.9903846153846154	0.9809523809523809	0.9856459330143541	0.9998124311270545	0.9981374184829432	blended_score	0.984593936702183	6496	270	1848	70	0.7083333333333334	0.4752252252252252	0.9743589743589743	0.967741935483871	0.9743589743589743	0.984593936702183
15	0.0018522586986221665	0.10930066528962926	0.79	0.9530957889865803	0.7468166383701188	0.7240740740740741	0.7352695361470957	0.9830310213487045	0.7487988133012645	0.9973226238286479	0.9903846153846154	0.9809523809523809	0.9856459330143541	0.9998171203488782	0.9981717312613976	blended_score	0.9846110930914102	6496	270	1848	70	0.7291666666666666	0.47297297297297297	0.9743589743589743	0.967741935483871	0.9743589743589743	0.9846110930914102
