epoch	train_loss	val_loss	threshold	train_accuracy	train_precision	train_recall	train_f1	train_roc_auc	train_pr_auc	val_accuracy	val_precision	val_recall	val_f1	val_roc_auc	val_pr_auc	monitor_metric	monitor_value	train_candidate_count	val_candidate_count	train_hard_example_count	val_hard_example_count	train_hard_positive_recall	train_hard_negative_rejection_rate	val_hard_positive_recall	val_hard_negative_rejection_rate	val_hard_subset_f1	blended_score
1	0.6015670898498273	0.40668320655822754	0.45	0.9722165664044424	0.7674788979136805	0.9915637860082305	0.8652482269503546	0.977217635333108	0.6282195286304766	0.9892904953145917	0.9043478260869565	0.9904761904761905	0.9454545454545454	0.9980914867177793	0.9751875408123667	blended_score	0.882755060728764	6496	270	1848	70	0.9895833333333334	0.36261261261261263	1.0	0.5806451612903226	0.8571428571428571	0.882755060728764
2	0.25142913143716605	0.13286890536546708	0.47000000000000003	0.9560573808422027	0.7528478437754271	0.761522633744856	0.7571603927986906	0.9790606042724193	0.6447780389532712	0.9955377063810799	0.9807692307692307	0.9714285714285714	0.9760765550239234	0.999753815854259	0.997585444060937	blended_score	0.9681889172331153	6496	270	1848	70	0.759375	0.46846846846846846	0.9743589743589743	0.9032258064516129	0.95	0.9681889172331153
3	0.09451055820739153	0.08216812200844288	0.61	0.950226746876446	0.7379960534970401	0.6925925925925925	0.7145738244347734	0.9801777252126981	0.6762139146347612	0.9968763944667559	0.9951219512195122	0.9714285714285714	0.983132530120482	0.9998757356216736	0.9987960279900104	blended_score	0.9849232414557165	6496	270	1848	70	0.6729166666666667	0.46734234234234234	0.9743589743589743	0.967741935483871	0.9743589743589743	0.9849232414557165
4	0.04253264645333676	0.06063866764307022	0.16	0.9546691346598797	0.7510935221828786	0.7419753086419754	0.7465065728185488	0.9813621742356615	0.693309214249804	0.998215082552432	0.9904761904761905	0.9904761904761905	0.9904761904761905	0.999962486225411	0.9996425990672521	blended_score	0.9917567834045937	6496	270	1848	70	0.7375	0.47297297297297297	1.0	0.967741935483871	0.9873417721518988	0.9917567834045937
5	0.026818208510567453	0.06052875556051731	0.19	0.953984266543267	0.749265014699706	0.7341563786008231	0.7416337559758885	0.9815381479765584	0.7037368833531428	0.998215082552432	0.9951923076923077	0.9857142857142858	0.9904306220095693	0.9999554523926754	0.9995748867052607	blended_score	0.9997874433526304	6496	270	1848	70	0.7291666666666666	0.48536036036036034	1.0	1.0	1.0	0.9997874433526304
6	0.023585999411914277	0.052007347159087655	0.38	0.9531142989356779	0.7468703585826437	0.7242798353909465	0.7354016504752952	0.9821525169926246	0.7200341130827967	0.998215082552432	0.9951923076923077	0.9857142857142858	0.9904306220095693	0.999962486225411	0.9996437243781187	blended_score	0.9998218621890593	6496	270	1848	70	0.7114583333333333	0.48423423423423423	1.0	1.0	1.0	0.9998218621890593
7	0.013520069376967264	0.05266515668481588	0.29000000000000004	0.9535030078667284	0.7512842465753424	0.7222222222222222	0.7364666386907259	0.9822690704309289	0.720718177606577	0.998215082552432	1.0	0.9809523809523809	0.9903846153846154	0.9999413847272045	0.9994473240418129	blended_score	0.9933134056106501	6496	270	1848	70	0.725	0.4786036036036036	0.9743589743589743	1.0	0.987012987012987	0.9933134056106501
8	0.008761984694466068	0.06416485272347927	0.02	0.9549282739472467	0.7511912160762378	0.7460905349794239	0.7486321874677403	0.9827517065864128	0.7350903260206205	0.99776885319054	0.9767441860465116	1.0	0.9882352941176471	0.9999413847272045	0.9994410663501744	blended_score	0.9835915009170226	6496	270	1848	70	0.7395833333333334	0.4797297297297297	1.0	0.9354838709677419	0.975	0.9835915009170226
9	0.006782699176612511	0.046681951312348244	0.27	0.9535215178158261	0.7492043284532145	0.7265432098765432	0.7376997806330304	0.9825215125517961	0.7316067773059418	0.998215082552432	0.9951923076923077	0.9857142857142858	0.9904306220095693	0.9999648308363227	0.9996655583936342	blended_score	0.9998327791968171	6496	270	1848	70	0.7364583333333333	0.48536036036036034	1.0	1.0	1.0	0.9998327791968171
10	0.0037059134783168487	0.07292365059256553	0.37	0.9540583063396576	0.7523344651952462	0.7294238683127572	0.740702047638947	0.982587693912202	0.7300367932765757	0.998215082552432	0.9951923076923077	0.9857142857142858	0.9904306220095693	0.9999648308363227	0.9996631135939557	blended_score	0.9998315567969778	6496	270	1848	70	0.7520833333333333	0.5011261261261262	1.0	1.0	1.0	0.9998315567969778
