epoch	train_loss	val_loss	threshold	train_accuracy	train_precision	train_recall	train_f1	train_roc_auc	train_pr_auc	val_accuracy	val_precision	val_recall	val_f1	val_roc_auc	val_pr_auc	monitor_metric	monitor_value	train_candidate_count	val_candidate_count	train_hard_example_count	val_hard_example_count	train_hard_positive_recall	train_hard_negative_rejection_rate	val_hard_positive_recall	val_hard_negative_rejection_rate	val_hard_subset_f1	blended_score
1	0.515651991554335	0.6139081954956055	0.42000000000000004	0.9697732531235539	0.7497291440953413	0.9967078189300411	0.8557547919795071	0.9806858571058485	0.6736483157442645	0.9825970548862115	0.8461538461538461	0.9952380952380953	0.9146608315098468	0.9935359077161146	0.9093650286680172	blended_score	0.8579083207856214	6496	270	1848	70	0.9958333333333333	0.2882882882882883	1.0	0.6129032258064516	0.8666666666666667	0.8579083207856214
2	0.43859321141944213	0.5381209850311279	0.36000000000000004	0.9680333179083758	0.7504396482813749	0.9658436213991769	0.8446243814664868	0.9835037408675497	0.7490594318667668	0.9821508255243195	0.842741935483871	0.9952380952380953	0.9126637554585153	0.9947340038920541	0.9339743404156163	blended_score	0.870212976659421	6496	270	1848	70	0.9666666666666667	0.31756756756756754	1.0	0.6129032258064516	0.8666666666666667	0.870212976659421
3	0.3865696307198674	0.4716051757335663	0.39	0.9658861638130495	0.749793012088094	0.9316872427983539	0.83090191760712	0.9807718424437069	0.6909071618087478	0.9834895136099956	0.8777292576419214	0.9571428571428572	0.9157175398633257	0.9971161285784624	0.9681511995909364	blended_score	0.8922641854034088	6496	270	1848	70	0.9322916666666666	0.34346846846846846	0.9230769230769231	0.7096774193548387	0.8571428571428571	0.8922641854034088
4	0.364647697438212	0.4279063642024994	0.37	0.9644053678852383	0.7495327102803738	0.9076131687242799	0.8210330386226151	0.9828875701582687	0.7372814408687238	0.9852744310575636	0.8734177215189873	0.9857142857142858	0.9261744966442953	0.9978382687393027	0.9748106104683252	blended_score	0.8922853714045513	6496	270	1848	70	0.9197916666666667	0.35585585585585583	0.9743589743589743	0.6451612903225806	0.8636363636363636	0.8922853714045513
5	0.30701950090188607	0.404852968454361	0.32	0.9642387783433596	0.751114922813036	0.9010288065843621	0.8192703461178672	0.9824752314265518	0.7261091503381994	0.9875055778670236	0.8991228070175439	0.9761904761904762	0.9360730593607306	0.9980867974959556	0.9789495271832889	blended_score	0.9121381217388735	6496	270	1848	70	0.8802083333333334	0.37274774774774777	0.9487179487179487	0.7419354838709677	0.8809523809523809	0.9121381217388735
6	0.27328646241449844	0.4080641567707062	0.3	0.9623877834335955	0.7472027972027973	0.8794238683127572	0.8079395085066162	0.9820219455022328	0.7198440444520742	0.9897367246764837	0.9155555555555556	0.9809523809523809	0.9471264367816092	0.998497104405524	0.9832570549442949	blended_score	0.9287666581586653	6496	270	1848	70	0.8729166666666667	0.3614864864864865	0.9743589743589743	0.7741935483870968	0.9047619047619048	0.9287666581586653
7	0.2566002399898043	0.3574320077896118	0.31	0.9626284127718648	0.7519957424161788	0.8722222222222222	0.8076593312374964	0.983632500201932	0.7594614106284643	0.9915216421240518	0.9282511210762332	0.9857142857142858	0.9561200923787528	0.9985815103983494	0.982513451014494	blended_score	0.936459372322797	6496	270	1848	70	0.8697916666666666	0.39076576576576577	0.9743589743589743	0.8064516129032258	0.9156626506024096	0.936459372322797
8	0.22697808052979263	0.31385027468204496	0.29000000000000004	0.9613142063859325	0.7458288959886404	0.8646090534979424	0.80083857442348	0.9828025494900643	0.7411187241306503	0.9910754127621597	0.9203539823008849	0.9904761904761905	0.9541284403669725	0.9987995592131487	0.9864165420191896	blended_score	0.9222818855670802	6496	270	1848	70	0.8625	0.39076576576576577	0.9743589743589743	0.7419354838709677	0.8941176470588236	0.9222818855670802
9	0.22692781562606493	0.3173258602619171	0.29000000000000004	0.9614993058769088	0.7495511669658886	0.8590534979423868	0.800575263662512	0.9825308349017061	0.729072979179987	0.9915216421240518	0.9321266968325792	0.9809523809523809	0.9559164733178654	0.9986588825584395	0.9826199927303545	blended_score	0.9381669028995032	6496	270	1848	70	0.8552083333333333	0.3963963963963964	0.9487179487179487	0.8387096774193549	0.9135802469135802	0.9381669028995032
10	0.1960001636077376	0.3214949548244476	0.26	0.96	0.7454082560465539	0.8434156378600823	0.7913891302249252	0.982321532975171	0.7354904228643551	0.9928603302097277	0.9619047619047619	0.9619047619047619	0.9619047619047619	0.9988253499331786	0.9868112169566694	blended_score	0.9452252941689882	6496	270	1848	70	0.853125	0.375	0.8717948717948718	0.9354838709677419	0.9066666666666666	0.9452252941689882
