epoch	train_loss	val_loss	threshold	train_accuracy	train_precision	train_recall	train_f1	train_roc_auc	train_pr_auc	val_accuracy	val_precision	val_recall	val_f1	val_roc_auc	val_pr_auc	monitor_metric	monitor_value	train_candidate_count	val_candidate_count	train_hard_example_count	val_hard_example_count	train_hard_positive_recall	train_hard_negative_rejection_rate	val_hard_positive_recall	val_hard_negative_rejection_rate	val_hard_subset_f1	blended_score
1	0.5846518549849006	0.6159160077571869	0.27	0.9702915316982879	0.7531497900139991	0.9962962962962963	0.8578262024980069	0.981073357163394	0.6879268973779942	0.9821508255243195	0.84	1.0	0.9130434782608695	0.9961735949919112	0.955884289332601	blended_score	0.8731034349888811	6496	270	1848	70	0.9958333333333333	0.3063063063063063	1.0	0.5806451612903226	0.8571428571428571	0.8731034349888811
2	0.48877454096195744	0.4836336374282837	0.39	0.9663674224895882	0.7605754410001713	0.9137860082304526	0.8301710440228058	0.9825575568788898	0.7074607124995431	0.9919678714859438	0.9444444444444444	0.9714285714285714	0.9577464788732394	0.9978382687393027	0.9727914030853938	blended_score	0.9332526080770228	6496	270	1848	70	0.9177083333333333	0.39076576576576577	0.9487179487179487	0.8387096774193549	0.9135802469135802	0.9332526080770228
3	0.4105445501558921	0.49520468413829805	0.29000000000000004	0.9643128181397501	0.7534578146611342	0.8967078189300411	0.8188650883126644	0.9818515609861643	0.7043846610363175	0.9910754127621597	0.9567307692307693	0.9476190476190476	0.9521531100478469	0.9989589927551522	0.9878070002663215	blended_score	0.9457231858238142	6496	270	1848	70	0.9041666666666667	0.3716216216216216	0.8717948717948718	0.9354838709677419	0.9066666666666666	0.9457231858238142
4	0.3571091774924129	0.4107033580541611	0.25	0.9628690421101342	0.7518531591951995	0.8765432098765432	0.8094242827284819	0.9823792541199345	0.7297669532952749	0.9955377063810799	0.9716981132075472	0.9809523809523809	0.976303317535545	0.9993904011629271	0.9922262537559289	blended_score	0.968817841518163	6496	270	1848	70	0.8864583333333333	0.38626126126126126	0.9230769230769231	0.967741935483871	0.9473684210526315	0.968817841518163
5	0.29500462523862425	0.4437171474099159	0.19	0.9612401665895419	0.7488305145735876	0.8563786008230453	0.7990017277788443	0.9823371455571416	0.7304552684784977	0.9964301651048639	0.9809523809523809	0.9809523809523809	0.9809523809523809	0.9993833673301915	0.9898774045380052	blended_score	0.9676434169092012	6496	270	1848	70	0.840625	0.3997747747747748	0.9230769230769231	0.967741935483871	0.9473684210526315	0.9676434169092012
6	0.25421907519008596	0.36743288189172746	0.21000000000000002	0.9598149005090236	0.7484753280354832	0.8333333333333334	0.7886281764190439	0.9823062698505369	0.7236468841264627	0.9946452476572959	0.9759615384615384	0.9666666666666667	0.9712918660287081	0.9994771517666644	0.9942165620629321	blended_score	0.9634027392614082	6496	270	1848	70	0.83125	0.393018018018018	0.8974358974358975	0.967741935483871	0.9333333333333333	0.9634027392614082
7	0.23189036467788265	0.33993196189403535	0.17	0.9616103655714947	0.7542898868200073	0.8502057613168724	0.7993809247436642	0.983677048688405	0.7578143866384404	0.9955377063810799	0.9716981132075472	0.9809523809523809	0.976303317535545	0.9996787883050808	0.996727098026268	blended_score	0.9838887764738453	6496	270	1848	70	0.853125	0.41103603603603606	0.9743589743589743	0.967741935483871	0.9743589743589743	0.9838887764738453
8	0.20266349701320424	0.2834781274199486	0.17	0.9597223507635354	0.749072011878248	0.8304526748971194	0.7876658860265418	0.9823415650415436	0.7308539778249554	0.9964301651048639	0.9809523809523809	0.9809523809523809	0.9809523809523809	0.9996365853086681	0.9961731532039202	blended_score	0.9852660637814472	6496	270	1848	70	0.853125	0.42117117117117114	0.9487179487179487	1.0	0.9736842105263158	0.9852660637814472
9	0.19891412483126508	0.28736887872219086	0.18000000000000002	0.9590004627487274	0.7507109004739336	0.8148148148148148	0.7814504193389246	0.9827664905150582	0.7372572180405734	0.9964301651048639	0.9855769230769231	0.9761904761904762	0.9808612440191388	0.9997139574687581	0.9966757724409627	blended_score	0.9774528572709362	6496	270	1848	70	0.7947916666666667	0.42342342342342343	0.9487179487179487	0.967741935483871	0.961038961038961	0.9774528572709362
10	0.18234712141109446	0.30295178592205046	0.15000000000000002	0.9590559925960204	0.7513287775246773	0.81440329218107	0.7815955766192733	0.9826175714682106	0.7328150116281675	0.9968763944667559	0.981042654028436	0.9857142857142858	0.9833729216152018	0.9997209913014936	0.9971409566802047	blended_score	0.9760311896717815	6496	270	1848	70	0.8197916666666667	0.42905405405405406	0.9743589743589743	0.9354838709677419	0.9620253164556962	0.9760311896717815
11	0.17787514122969963	0.2517851531505585	0.14	0.9584821841739936	0.7486224586737602	0.8106995884773662	0.7784253679739208	0.9828471649384223	0.7346254815950958	0.9968763944667559	0.9765258215962441	0.9904761904761905	0.983451536643026	0.9996623760286981	0.9962849317159751	blended_score	0.9756031771896666	6496	270	1848	70	0.803125	0.43018018018018017	0.9743589743589743	0.9354838709677419	0.9620253164556962	0.9756031771896666
12	0.16910756160231197	0.310772168636322	0.09	0.9587043035631652	0.7456550177536909	0.8209876543209876	0.7815101361277054	0.9824485680410174	0.7348530455311884	0.9964301651048639	0.9764150943396226	0.9857142857142858	0.981042654028436	0.9996178284213736	0.995557433113973	blended_score	0.9752394278886656	6496	270	1848	70	0.8270833333333333	0.4144144144144144	0.9743589743589743	0.9354838709677419	0.9620253164556962	0.9752394278886656
