mode	hard_positive_weight_scale	hard_negative_weight_scale	monitor_metric	best_epoch	best_monitor_value	test_f1	test_pr_auc	test_precision	test_recall	hard_subset_f1	easy_subset_f1	hard_positive_recall	hard_negative_rejection_rate	run_dir
both	1.0	1.0	blended_score	6	0.9899763512643602	0.9826086956521739	0.9992697862848134	0.9868995633187773	0.9783549783549783	0.9836065573770492	0.9822485207100592	0.9836065573770492	0.9782608695652174	models\experiments\hard_weight_tuning_bilstm_blended\both_pos1.00_neg1.00_blended_score
both	0.5	0.25	blended_score	10	0.9998523773696097	0.9891067538126361	0.9994317925344165	0.9956140350877193	0.9826839826839827	0.9833333333333333	0.9911504424778761	0.9672131147540983	1.0	models\experiments\hard_weight_tuning_bilstm_blended\both_pos0.50_neg0.25_blended_score
both	0.5	0.5	blended_score	9	0.9880263339271074	0.9848812095032398	0.998169302748259	0.9827586206896551	0.987012987012987	0.9672131147540983	0.9912023460410557	0.9672131147540983	0.9565217391304348	models\experiments\hard_weight_tuning_bilstm_blended\both_pos0.50_neg0.50_blended_score
both	1.0	0.25	blended_score	11	0.9918455728160303	0.9891067538126361	0.9995949091221374	0.9956140350877193	0.9826839826839827	0.9666666666666667	0.9970501474926253	0.9508196721311475	0.9782608695652174	models\experiments\hard_weight_tuning_bilstm_blended\both_pos1.00_neg0.25_blended_score
both	0.25	1.0	blended_score	3	0.9931277979064187	0.9847494553376906	0.998916544066418	0.9912280701754386	0.9783549783549783	0.9666666666666667	0.9911504424778761	0.9508196721311475	0.9782608695652174	models\experiments\hard_weight_tuning_bilstm_blended\both_pos0.25_neg1.00_blended_score
both	0.5	1.0	blended_score	4	0.9917555075855204	0.9721627408993576	0.9974644398129544	0.961864406779661	0.9826839826839827	0.96	0.9766081871345029	0.9836065573770492	0.9130434782608695	models\experiments\hard_weight_tuning_bilstm_blended\both_pos0.50_neg1.00_blended_score
both	0.25	0.25	blended_score	12	0.9916226763918037	0.9803921568627451	0.9978635039986913	0.9868421052631579	0.974025974025974	0.95	0.9911504424778761	0.9344262295081968	0.9565217391304348	models\experiments\hard_weight_tuning_bilstm_blended\both_pos0.25_neg0.25_blended_score
both	1.0	0.5	blended_score	10	0.9996452240729308	0.9674620390455532	0.9944802378092616	0.9695652173913043	0.9653679653679653	0.9354838709677419	0.9792284866468842	0.9508196721311475	0.8913043478260869	models\experiments\hard_weight_tuning_bilstm_blended\both_pos1.00_neg0.50_blended_score
both	0.25	0.5	blended_score	11	0.9998664739761319	0.9783549783549783	0.9980444606765766	0.9783549783549783	0.9783549783549783	0.926829268292683	0.9970501474926253	0.9344262295081968	0.8913043478260869	models\experiments\hard_weight_tuning_bilstm_blended\both_pos0.25_neg0.50_blended_score
