epoch	train_loss	val_loss	threshold	train_accuracy	train_precision	train_recall	train_f1	train_roc_auc	train_pr_auc	val_accuracy	val_precision	val_recall	val_f1	val_roc_auc	val_pr_auc	monitor_metric	monitor_value	train_candidate_count	val_candidate_count	train_hard_example_count	val_hard_example_count	train_hard_positive_recall	train_hard_negative_rejection_rate	val_hard_positive_recall	val_hard_negative_rejection_rate	val_hard_subset_f1	blended_score
1	0.5762121981265498	0.6035684287548065	0.31	0.9704025913928737	0.7533012272797888	0.9977366255144033	0.8584579976985041	0.9805514206591643	0.66978584882079	0.9825970548862115	0.8433734939759037	1.0	0.9150326797385621	0.9937867810836792	0.9217782873348626	blended_score	0.8560504339900119	6496	270	1848	70	0.9947916666666666	0.30518018018018017	1.0	0.5806451612903226	0.8571428571428571	0.8560504339900119
2	0.4920868242488188	0.518809723854065	0.39	0.965756594169366	0.7556046195652174	0.9154320987654321	0.8278749534797172	0.9829524332065661	0.7290304735507037	0.9870593485051317	0.9095022624434389	0.9571428571428572	0.9327146171693735	0.9958828632388456	0.9482112677518942	blended_score	0.9226168001290489	6496	270	1848	70	0.9135416666666667	0.3795045045045045	0.9230769230769231	0.8709677419354839	0.9113924050632911	0.9226168001290489
3	0.42130741827628193	0.4750281393527985	0.34	0.9628690421101342	0.7499124343257443	0.8810699588477366	0.8102175969725639	0.982343121905367	0.7270439776105215	0.9879518072289156	0.9295774647887324	0.9428571428571428	0.9361702127659575	0.9982837448125484	0.9817989038044519	blended_score	0.9491293940031358	6496	270	1848	70	0.890625	0.3716216216216216	0.8974358974358975	0.9354838709677419	0.9210526315789473	0.9491293940031358
4	0.36738819614344953	0.4156676709651947	0.29000000000000004	0.9627950023137436	0.7538297114356964	0.8707818930041152	0.8080962383043727	0.9825909143603528	0.7259669206861807	0.9919678714859438	0.9444444444444444	0.9714285714285714	0.9577464788732394	0.998600267285644	0.9841770358604731	blended_score	0.9631389728516593	6496	270	1848	70	0.875	0.3952702702702703	0.9487179487179487	0.9354838709677419	0.9487179487179487	0.9631389728516593
5	0.30555685492707235	0.3997002959251404	0.25	0.9601665895418787	0.7464506734619585	0.8438271604938271	0.7921576202433842	0.98229610210683	0.7276249920033722	0.9928603302097277	0.9663461538461539	0.9571428571428572	0.9617224880382775	0.9989707158097114	0.9890064121267834	blended_score	0.968862180422366	6496	270	1848	70	0.853125	0.3952702702702703	0.8974358974358975	1.0	0.9459459459459459	0.968862180422366
6	0.26972706104610483	0.40829959213733674	0.2	0.9603516890328552	0.7469113372093024	0.8458847736625514	0.7933230412967966	0.9825195099729263	0.7353047873797263	0.9928603302097277	0.9532710280373832	0.9714285714285714	0.9622641509433962	0.9990879463553024	0.9909069738445626	blended_score	0.9762227176915121	6496	270	1848	70	0.8354166666666667	0.3885135135135135	0.9230769230769231	1.0	0.96	0.9762227176915121
7	0.2446893578504815	0.36946489065885546	0.17	0.9624062933826932	0.752363960749331	0.8676954732510288	0.8059245102723364	0.9830180035397726	0.736822375952886	0.9924141008478358	0.9530516431924883	0.9666666666666667	0.9598108747044918	0.9990691894680078	0.9898213614932561	blended_score	0.9692696551056024	6496	270	1848	70	0.8697916666666666	0.38513513513513514	0.8974358974358975	1.0	0.9459459459459459	0.9692696551056024
8	0.22184449638806136	0.2915630996227264	0.21000000000000002	0.96	0.7492151431209603	0.8347736625514404	0.7896836982968369	0.9817814853736411	0.7125324688370139	0.9937527889335118	0.9579439252336449	0.9761904761904762	0.9669811320754716	0.9991793861808633	0.9901520329322254	blended_score	0.9822555036455999	6496	270	1848	70	0.8520833333333333	0.4144144144144144	0.9487179487179487	1.0	0.9736842105263158	0.9822555036455999
9	0.20150703418196417	0.2902105122804642	0.16	0.9592410920869968	0.7475782414307004	0.8257201646090535	0.7847086429409464	0.982436079649488	0.7273029801197872	0.9946452476572959	0.9626168224299065	0.9809523809523809	0.9716981132075472	0.9992848936718952	0.9901362729826091	blended_score	0.9886578800810482	6496	270	1848	70	0.825	0.40653153153153154	0.9743589743589743	1.0	0.987012987012987	0.9886578800810482
10	0.19387400537437083	0.26320098638534545	0.17	0.9585192040721888	0.7473087818696884	0.8141975308641975	0.7793205317577548	0.9831983883948356	0.7544227406588719	0.9955377063810799	0.9629629629629629	0.9904761904761905	0.9765258215962441	0.9991207709080678	0.9887553439762053	blended_score	0.9943776719881027	6496	270	1848	70	0.8083333333333333	0.40765765765765766	1.0	1.0	1.0	0.9943776719881027
